,Date,User,Tweet,retweetCount,likeCount,replyCount,followersCount,neg,neu,pos,compound,engagement,absolute intensity
3025,2023-04-09 23:48:16+00:00,KOHDA_vrc,Monkey Majik + 吉田兄弟 - Change【Official Music Video】 https://t.co/BEkCYAs2D5 @YouTubeより,0,1,0,1034,0.0,1.0,0.0,0.0,1,0.0
3026,2023-04-09 23:48:16+00:00,jiminlie93,"WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
@GeffenRecords @bts_bighit @BIGHIT_MUSIC",1,1,0,30,0.332,0.668,0.0,-0.8859,2,0.8859
3027,2023-04-09 23:48:16+00:00,RitsuRikki,@music_6455 15歳,0,0,0,126,0.0,1.0,0.0,0.0,0,0.0
3028,2023-04-09 23:48:15+00:00,un1desu,"🎶💿🎶💿🎶💿🎶💿🎶

Amazon Music Unlimited
______________________ ___________
_____

１億曲以上が自由に聴き放題

-   最初の３０日間無料   -

🎶💿🎶💿🎶💿🎶💿🎶 

#配信 #音楽 #サブスク #音楽配信
#音楽アプリ #曲 #楽曲 #歌 #アマゾン 23

https://t.co/iv6xYT8l0j",0,1,0,5,0.0,0.971,0.029,0.1779,1,0.1779
3029,2023-04-09 23:48:15+00:00,Weird_Battles,@TheUnkn03706610 @FNAFMovieLeaker I think Willy's wonderland was probably my favorite because it's not really a horror movie it reminded me of those FNAF vs FNAF 2 sfm videos,0,1,0,12,0.0,0.807,0.193,0.7355,1,0.7355
3030,2023-04-09 23:48:15+00:00,TadokoRock_rin,"デビュー8年で1年目みたいなノリの曲とMV出すのいいね

""TrySail「華麗ワンターン」Music Video（テレビアニメ『異世界ワンターンキル姉さん ～姉同伴の異世界生活はじめました～』OPテーマ）"" を YouTube で見る
https://t.co/CYY6hkiIcW",0,0,0,407,0.0,1.0,0.0,0.0,0,0.0
3031,2023-04-09 23:48:15+00:00,warmsnoww,@sieunclass love tractor is also super cute!!!! burnt out music producer meets farmer at old family house :3,0,2,1,138,0.0,0.473,0.527,0.9483,3,0.9483
3032,2023-04-09 23:48:15+00:00,jm1013ikama,"🏆TMA BEST MUSIC 春 事前投票🗳️～4/17 正午

１位
#jhope #on_the_street (with J. Cole)
３位
#JIMIN #LikeCrazy

事前は20位以内であれば🙆‍♀️
失効票⭐️と広告動画視聴で投票し、
本選に向けて星⭐️を貯めよう😊

韓国語ニュースのみ、追加で星ゲットできるのでご紹介❣️

さらに、さらに⬇️ｽﾚｯﾄﾞへ https://t.co/7Jjq72W6QR",11,20,1,204,0.0,0.715,0.285,0.9445,32,0.9445
3033,2023-04-09 23:48:15+00:00,DrewRollerMusic,"@PaulineHansonOz Good to see the best political satire is getting the recognition it deserves.

Thanks to all the humorless ghouls for making it go viral.",0,1,0,206,0.069,0.631,0.3,0.8271,1,0.8271
3034,2023-04-09 23:48:14+00:00,jejiwwii,"@music_remedy33 I got u, I got uuuuu 💚",0,1,0,13,0.0,0.656,0.344,0.6369,1,0.6369
3035,2023-04-09 23:48:14+00:00,ColinMc12204716,@dorner_martina Awesome.,0,1,0,142,0.0,0.196,0.804,0.6249,1,0.6249
3036,2023-04-09 23:48:14+00:00,bigassdope,@Kodama1502 @heat1995viewer that movie is so whack 😭,0,0,0,1,0.272,0.728,0.0,-0.5209,0,0.5209
3037,2023-04-09 23:48:14+00:00,DMoneySzn,@herbodys All I’m gonna say she gonna kill it with the Japan run and get movie roles  and get money while all they gonna do is cry on their keyboards. She wins they don’t . All that matter,0,2,0,515,0.167,0.73,0.103,-0.6124,2,0.6124
3038,2023-04-09 23:48:13+00:00,SUSIE1932,@LisaNGuttenberg @antipodal Yes they were. I miss those music filled days! 🎻🎹🎶🎵 https://t.co/O0isC5Ipu3,1,2,2,1461,0.074,0.787,0.139,0.3382,5,0.3382
3039,2023-04-09 23:48:13+00:00,digitMusic,@jasonselvig Dunno…Rubio’s the expert.,0,0,0,211,0.0,1.0,0.0,0.0,0,0.0
3040,2023-04-09 23:48:13+00:00,NicholasSansot2,@TheCartoonBase Sonic movies both had super cringe moments like these that knock them down a ton. Mario movie had much more appreciation for the fans and source material. https://t.co/N2itySkyms,0,3,0,10,0.0,0.722,0.278,0.8748,3,0.8748
3041,2023-04-09 23:48:13+00:00,ThaArchitect,@EnterDaDome It's easy to sit on Twitter &amp; defame the successful careers of other folks with arbitrary takes on their profession🤷🏿 It's all hilarious 🤷🏿 #music #hiphop,0,3,0,2279,0.0,0.778,0.222,0.8555,3,0.8555
3042,2023-04-09 23:48:12+00:00,3JoursDuHaxxor,@JoeHill_Music Looks like fun with the grand kids ! Nice,1,1,1,1254,0.0,0.335,0.665,0.8977,3,0.8977
3043,2023-04-09 23:48:12+00:00,Musicstradio20,Lady Gaga - The Fame Monster - Telephone Lady Gaga https://t.co/ZyodjQ9LSK,0,0,0,4454,0.0,0.775,0.225,0.4404,0,0.4404
3044,2023-04-09 23:48:12+00:00,BetterThanU_TD,@TheREELSahara We're gonna watch a movie. Not burgers but we are planning popcorn.,0,0,1,1216,0.0,1.0,0.0,0.0,1,0.0
3045,2023-04-09 23:48:12+00:00,mastic_magpie,@TheDailyShroom Imagine how bad techno music would have been then.,0,1,0,294,0.28,0.72,0.0,-0.5423,1,0.5423
3046,2023-04-09 23:48:12+00:00,donttouchrylie,i was ugly crying dawg his death felt soo personal,0,0,1,2010,0.595,0.405,0.0,-0.8834,1,0.8834
3047,2023-04-09 23:48:12+00:00,Jonhnl7,"@JudeuQueEscreve ELE IRIA TIRAR A PASSAGEM BÍBLICA?
Mateus Cap27 v:24 ao 26

“Então Pilatos viu que não conseguia nada e que o povo estava começando a se revoltar. Aí mandou trazer água, lavou as mãos diante da multidão e disse: — Eu não sou responsável pela morte deste homem. Isso é com vocês…+",0,0,1,168,0.0,1.0,0.0,0.0,1,0.0
3048,2023-04-09 23:48:11+00:00,MC_PlaysYT,i returned to twitter today after being off twitter since tuesday! i didn’t want to get mario movie leaks but now that i watched it i’m back!,0,2,0,30,0.0,0.937,0.063,0.1862,2,0.1862
3049,2023-04-09 23:48:11+00:00,TanStrongDubya,This was a super cute movie. It made me smile. ❤️,0,0,0,1062,0.0,0.489,0.511,0.8555,0,0.8555
3050,2023-04-09 23:48:10+00:00,dayv,"@escaflonase Me watching the Apocalypse Now director's cut, an extended edition of a movie I didn't like the first time: https://t.co/zv21EvqzmQ",0,1,0,1008,0.181,0.819,0.0,-0.4956,1,0.4956
3051,2023-04-09 23:48:10+00:00,donttouchrylie,naur the way i WEPT when [redacted] was gruesomely murdered?,0,0,1,2010,0.504,0.496,0.0,-0.8455,1,0.8455
3052,2023-04-09 23:48:10+00:00,Mev11_,Tell it like a woman - Movie,0,0,1,32,0.0,0.706,0.294,0.3612,1,0.3612
3053,2023-04-09 23:48:10+00:00,VinceRadioGuy,"@jeffsfairchild @MrResendes @BlueVeil @donnysFAIRCHILD @PhillJASmith @DPCDSBSchools I just discovered your music and am blown away. Your cover version of the Jenn Johnson You're going to be ok is even better than the original. I am a presenter with united Christian Broadcasters in Dublin, where can I find out more about you?",0,1,1,6,0.0,0.822,0.178,0.8481,2,0.8481
3054,2023-04-09 23:48:10+00:00,Ekemini_jimmy17,lots of mad collabs in the music industry this year😍,0,8,0,1048,0.176,0.659,0.165,-0.0516,8,0.0516
3055,2023-04-09 23:48:09+00:00,RiskizMusic,"@mythmofficial This is probably not the case, but I feel like sometimes, a project we like just disappears because the person dies and the management/family doesn't know whether they should break into their social accounts to post a statement or not.",0,0,0,92,0.065,0.798,0.137,0.5267,0,0.5267
3056,2023-04-09 23:48:09+00:00,RDTVF,"#NowPlaying 🎶🎵 On 🐦@RDTVF : 

🎶📀🎶🎵 DΛRKNΣSS 🇲🇽
🎶blossom 🎶 
🐦 @its_d4rkn3ss

 SUPPORTS #ARTISTS ACROSS THE #MUSIC #UNIVERSE!!💫🎧  #rtitbot #TuneIn📡 

🔰🔰CLICK ME 🔰🔰
🌍🌏  https://t.co/FWhUvNEBde  👀",0,0,0,13687,0.03,0.91,0.06,0.4436,0,0.4436
3057,2023-04-09 23:48:09+00:00,PulpNews,"Shots fired inside South Loop movie theater; no injuries, 2 arrested - Apr 9 @ 7:44 PM ET https://t.co/3fxDoRZfKD",0,0,0,5450,0.357,0.643,0.0,-0.836,0,0.836
3058,2023-04-09 23:48:08+00:00,_Amsterdam23_,@chiefoog93 @BattleObsessed It is crazy. People think cause they put this movie after the granolah arc that he’s stronger. No this arc just gave Gohan and piccolo new forms. That doesn’t mean they’re stronger. It’s just Gohan fans overhyping his new form.,0,3,1,1683,0.096,0.795,0.109,0.1531,4,0.1531
3059,2023-04-09 23:48:08+00:00,_nynicole,"hate bad actors, really just messed up the whole movie.",0,0,0,219,0.585,0.415,0.0,-0.8714,0,0.8714
3060,2023-04-09 23:48:07+00:00,Sei_Hwaa,"@Habriko Franchement la situation etait chaotique, c'est de la mise en danger d'autrui à ce stade.",0,10,1,41,0.185,0.815,0.0,-0.5267,11,0.5267
3061,2023-04-09 23:48:07+00:00,nyctophilianova,#ASilentVoice is the best anime movie 100%,0,1,0,8,0.0,0.588,0.412,0.6369,1,0.6369
3062,2023-04-09 23:48:06+00:00,tlkingheads77,bearer of the curse (liking the same music that their mom does) https://t.co/YTGlxoZhze,0,0,0,17,0.203,0.64,0.157,-0.2023,0,0.2023
3063,2023-04-09 23:48:06+00:00,Zora_thee_pony,"Really wanna see this movie
https://t.co/xT85KSimRd",0,1,1,213,0.0,1.0,0.0,0.0,2,0.0
3064,2023-04-09 23:48:06+00:00,NF_REAL_MUSIC__,@soph_louise03 It's a good one but certainly unexpected,0,2,0,41,0.0,0.543,0.457,0.6187,2,0.6187
3065,2023-04-09 23:48:06+00:00,KikiElephants,"@Jasminem980 @DrProudman Yup! The ridiculous research-averse ""academic"" strikes again, inadvertently showing us that she has never read the book but just watched the movie.",0,0,0,8923,0.147,0.853,0.0,-0.4199,0,0.4199
3066,2023-04-09 23:48:05+00:00,vooniversee,Ohhhhh new music coming soon,0,0,0,77,0.0,1.0,0.0,0.0,0,0.0
3067,2023-04-09 23:48:05+00:00,MarioDeluxis,"@EmilianoHuman Menos mal que ya se acabó esa chingadera
Sonic es eterno",0,4,0,108,0.0,1.0,0.0,0.0,4,0.0
3068,2023-04-09 23:48:05+00:00,NicholasYanes,"@RichLightShed As pointed out by @GraceRandolph, I'm impressed that this movie brought in such a diverse audience. With 41% of the audience being Hispanic, it is rare to see a movie with this broad appeal.  

https://t.co/4ACbaJOm8x",0,0,1,2678,0.0,0.919,0.081,0.4767,1,0.4767
3069,2023-04-09 23:48:05+00:00,Ed_naaa,"If you didn't watch this match, your childhood was trash!! WWF in the 90s was epic. (Music, Movies, Fashion and outside too! Lol) https://t.co/QshLDFfZNJ",0,0,0,227,0.0,0.862,0.138,0.5684,0,0.5684
3070,2023-04-09 23:48:05+00:00,ThelmaLeather1,@LeftHandedLarue Yummy!!!! Enjoy!!! Nothing beats a home baked pie!!!,0,0,0,494,0.0,0.474,0.526,0.8302,0,0.8302
3071,2023-04-09 23:48:04+00:00,dalmatynczyk_,dobranoc,0,2,0,160,0.0,1.0,0.0,0.0,2,0.0
3072,2023-04-09 23:48:04+00:00,Yupel_music,"I'm not Canadian
sometimes someone says Maple Cafeteria is Canadian lol",0,7,1,1187,0.0,0.781,0.219,0.4215,8,0.4215
3073,2023-04-09 23:48:04+00:00,TheNAAAHS,"@bales1181 @JanuaryMovie @ithrah69 @filmizon @VaderJaws @FunMovieTVFan @FilmsQuirky @krazykeithrules @fredforthemets it has a good movie feel however it is only a plot device for a bunch of other episodes coming after

seriously wasted potential ...",0,1,0,437,0.126,0.799,0.075,-0.25,1,0.25
3074,2023-04-09 23:48:04+00:00,Mikey_M7YT,"I wouldn’t say any movie clears the other one, but I think you can make valid arguments for both in terms of being better than the other. I personally think dbs broly is better but thats just because gogeta vs broly is like one of the best anime fights of all time.",0,2,0,163,0.101,0.643,0.256,0.8957,2,0.8957
3075,2023-04-09 23:48:04+00:00,kyoko_music2020,"@13thregen おはようございます☀

OBLIVIONカッコいいですよね😀
アルバムの中でこの曲だけ色が違うような気もしますが、しっかりした音と美しいメロディ、ロマンチックな歌詞が堪りません😍

そう、「GALLOWS=絞首台」のラストに「PHOENIX=不死鳥」なのがドラマチックです✨ 深く突き刺さりますね☺️",0,1,1,186,0.0,0.526,0.474,0.8689,2,0.8689
3076,2023-04-09 23:48:03+00:00,Sally_Rose_0306,"エーデルワイス

sound of music 大好きな映画

その中で歌われるこの曲

父と娘が互いに目を合わせながら歌う姿は素敵だった

私自身もこの曲は大好き

親子でたまに口ずさむ

小さきお花　雪のよう

#言葉の添え木",3,24,0,329,0.0,1.0,0.0,0.0,27,0.0
3077,2023-04-09 23:48:03+00:00,The_Dayn_,"RRR - 10/10
This was genuinely special, each moment in this film oozed with personality and soul. The characters were so fun to watch as well as their dynamics. Finally, the language barrier was no problem as everything the movie wanted to say was communicated perfectly. https://t.co/eYkdvArMpm",1,2,2,12,0.025,0.677,0.298,0.9442,5,0.9442
3078,2023-04-09 23:48:02+00:00,AndyKirkham9,"April Fools' Day 2023: Best sports posts, highlights featuring Snoop Dogg, more - FOX Sports || #BreakingSportsNews Courtesy of AndyKirkham - Hydration for Sports Health and Life! https://t.co/jAsHFPsSsZ",1,0,0,58,0.091,0.71,0.199,0.5848,1,0.5848
3079,2023-04-09 23:48:01+00:00,yumarkluver,@music_remedy33 ILY OMGGG i hope we both have the best time!!!!,0,1,0,338,0.0,0.374,0.626,0.9371,1,0.9371
3080,2023-04-09 23:48:01+00:00,DDMGTStudios,"""The Build Up"" .... #TuneIn &amp; Subscribe

#Subscribe to our #youtube channel. ( 🎥 : @DutchDollazMGT ) (https://t.co/3wOAMLKDfh) #music #rapper #art #philly #influencer #influencermarketing #tbt #management https://t.co/cn9Nca6Sil",0,4,0,184,0.0,1.0,0.0,0.0,4,0.0
3081,2023-04-09 23:48:01+00:00,MusicCityMalik,@gamingwithmdy7 I’ve wanted stroud since the beginning… more than likely chance he goes #1 but i’ll be damned if he falls to 3 and we don’t trade up…,0,0,1,785,0.11,0.838,0.053,-0.4153,1,0.4153
3082,2023-04-09 23:48:01+00:00,franciss_hell,@sippyportalz LEMME BE IN GHE MOVIE CAST,0,0,0,130,0.0,1.0,0.0,0.0,0,0.0
3083,2023-04-09 23:48:01+00:00,musabmualla1,@SarkisSylvio @badaraonlyone @BayanRabah_ @Ah60004392Lamis @sherien_music @ALolo20050 @hendasola @sherinelibya1 @wassim416 @mrxidv @NnnnnShery @Ali_Abdalla_S @youssefkefi0 @2004Hagar @sherif_ysf @rhf81024906 @MohanadElbaasha @rana_nouraldin @moeeshtaiwi @Mohamed62285341 ملكة المشاعر وصوت مصر الاول الفنانة الكبيرة شيرين سيد محمد عبد الوهاب 😍😍😍♥️👑👑👑👑👑,0,8,0,65,0.0,0.781,0.219,0.9217,8,0.9217
3084,2023-04-09 23:48:00+00:00,lysflath16,@ace___lol that definitely is an album with music on it!,0,1,1,274,0.0,0.751,0.249,0.4574,2,0.4574
3085,2023-04-09 23:48:00+00:00,HollowLeif,@purpleghostVA ?,0,1,1,3451,0.0,1.0,0.0,0.0,2,0.0
3086,2023-04-09 23:48:00+00:00,Kenrulei,@CoralReefee did you watch the 1st movie because she's in that too.,0,1,0,61,0.0,1.0,0.0,0.0,1,0.0
3087,2023-04-09 23:48:00+00:00,wnmcradio,"Now Playing, Papo Lucca [Sonora Poncena] — Boranda from La Herencia [Remastered Compilation] #music #World",0,0,0,3376,0.0,0.886,0.114,0.2023,0,0.2023
3088,2023-04-09 23:48:00+00:00,hondo_masahisa,"@nanamie_music 大人になってから楽器やりたいと思い、チェロを始めました。今３歳の双子のパパで、少し子育てが大変なので中断してますがまたやり始めたいです。
『音楽は人生を豊かにする』、指導してもらった先生の言葉で、大好きな言葉です。",0,3,1,994,0.0,1.0,0.0,0.0,4,0.0
3089,2023-04-09 23:47:59+00:00,TyElevens,"I didn’t see the Mario movie. I saw the Nike movie. AND IT WAS FANTASTIC!! 

Go see #AirMovie y’all. I am so happy that movies like this still get made.",1,2,1,69,0.0,0.69,0.31,0.921,4,0.921
3090,2023-04-09 23:47:59+00:00,stessiee_c,ooouu I should rewatch this movie,0,0,0,114,0.0,1.0,0.0,0.0,0,0.0
3091,2023-04-09 23:47:59+00:00,JamesHu39658520,@AlphaOmegaSin what’s the worst videogame movie I would say the resident evil movies with mila and welcome to raccoon city and max Payne with marky mark thoughts?,0,0,0,9,0.239,0.676,0.085,-0.7579,0,0.7579
3092,2023-04-09 23:47:59+00:00,ColeHardy116,"105. INSIDE MAN (2006)

I love a good heist movie, but this one really didn’t do it for me, pretty boring throughout and the ending kinda sucked in my opinion, even Denzel couldn’t save this one https://t.co/EPrO0drztJ",0,0,1,318,0.129,0.612,0.26,0.7677,1,0.7677
3093,2023-04-09 23:47:59+00:00,Scottish_M_N,PHOTO GALLERY : The Damned – o2 Academy Glasgow 8th April 2023 https://t.co/B6t94gA9Ri,0,0,0,1684,0.178,0.822,0.0,-0.3818,0,0.3818
3094,2023-04-09 23:47:59+00:00,AustinBMedia_,"One of my critic friends only needs a few dozen subscribers from hitting 2K.

If you like movie reviewers on YouTube, hit that subscribe button!",2,5,1,743,0.07,0.734,0.196,0.5848,8,0.5848
3095,2023-04-09 23:47:58+00:00,jiminseren1,"WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
@GeffenRecords @bts_bighit @BIGHIT_MUSIC",0,0,0,521,0.332,0.668,0.0,-0.8859,0,0.8859
3096,2023-04-09 23:47:58+00:00,connor06219406,"@owlphibia This scene was heartbreaking, but the music during it was such a banger",0,0,0,0,0.133,0.867,0.0,-0.25,0,0.25
3097,2023-04-09 23:47:58+00:00,AndyBaranovich,Has #KanyeWest ever written a piece of music in his life or just plagiarised his way to fame ?,0,0,0,1060,0.0,0.861,0.139,0.4404,0,0.4404
3098,2023-04-09 23:47:58+00:00,LewisJo58265023,@Lunwi88 Didn't this movie get shit for having Luigi get kidnapped instead of Peach?,0,21,1,441,0.217,0.783,0.0,-0.5574,22,0.5574
3099,2023-04-09 23:47:57+00:00,uniTinc,"[Music] takes us out of the actual and whispers to us dim secrets that startle our wonder as to who we are, and for what, whence, and whereto.
- Ralph Waldo Emerson",0,0,0,161,0.069,0.931,0.0,-0.3182,0,0.3182
3100,2023-04-09 23:47:57+00:00,LachieG19,"Had a hell of a time with my mates yesterday dressing up, getting photos and seeing the Super Mario Bros. Movie at IMAX.

‘Just a good piece of advice, don’t always listen to the critics, the film was actually really good’. https://t.co/hzTYrkm7bf",0,5,1,18,0.132,0.736,0.132,-0.0,6,0.0
3101,2023-04-09 23:47:57+00:00,malviax,Is the Mario movie good,0,1,1,171,0.0,0.58,0.42,0.4404,2,0.4404
3102,2023-04-09 23:47:57+00:00,korymouse2,@nerdy4history I’m good for now. I plan on relaxing with a Godzilla movie then Call the Midwife &amp; continue with Picard later tonight.,0,0,1,650,0.0,0.775,0.225,0.7269,1,0.7269
3103,2023-04-09 23:47:57+00:00,deel3y,@GauravB50930591 @DemonSlayerUSA @Crunchyroll Its your fault for not reading the plethora of advertisements for the movie stating EXACTLY what it was,0,17,0,39,0.119,0.881,0.0,-0.4019,17,0.4019
3104,2023-04-09 23:47:56+00:00,thatsagreatbeer,"@airmovie was fantastic! If you love Air Jordans and Michael Jordan, you have to see this movie by @AmazonStudios. Air opened this weekend and it’s so damn good. Get your popcorn ready and enjoy this movie in the theater today.
#airmovie https://t.co/Xa2AOCO2gf",1,8,0,242,0.062,0.638,0.301,0.9257,9,0.9257
3105,2023-04-09 23:47:56+00:00,fqvourtism,me when the vamp suck and NO ONE LISTENS TO THEM,0,0,0,488,0.393,0.607,0.0,-0.7034,0,0.7034
3106,2023-04-09 23:47:56+00:00,Vincentvonpuff1,@danlee193823 @cameosweetsart Musicals. It's a reply to my friend's post,0,0,0,39,0.0,1.0,0.0,0.0,0,0.0
3107,2023-04-09 23:47:56+00:00,ChefMuller222,ወያኒት - ማህደር ተኽሊት - ሓዱሽ ደርፊ ትግርኛ - Mahder Teklit - New Tigrigna Music https://t.co/cnvaO9Qb5E via @YouTube,0,0,0,2739,0.0,1.0,0.0,0.0,0,0.0
3108,2023-04-09 23:47:56+00:00,sideways52,This movie still holds up and a good and the VFX still ages well since 16 years ago,0,1,0,16,0.0,0.762,0.238,0.6124,1,0.6124
3109,2023-04-09 23:47:55+00:00,HasturMusic,@kLLsMTHmusic If kLL SMTH wasn’t ever a thing how else would we have experienced the glory that is gRLL sMTH though,0,9,1,707,0.0,0.851,0.149,0.5423,10,0.5423
3110,2023-04-09 23:47:55+00:00,CharlieFromIPG,"@DiscussingFilm Mid movie, overhyped",0,0,0,85,0.0,1.0,0.0,0.0,0,0.0
3111,2023-04-09 23:47:55+00:00,pascalcine,@pasclispunk EBAAAAA QUE DELICIA,0,0,0,754,0.0,1.0,0.0,0.0,0,0.0
3112,2023-04-09 23:47:55+00:00,CEOofMMJ,THE DEMON SLAYER S3 MUSIC EFFECTS ARE SO GOOD WHAT THE HELL,0,0,0,1251,0.251,0.545,0.204,-0.2165,0,0.2165
3113,2023-04-09 23:47:55+00:00,maybesamsam,WE SONT HAVE TO BE FROGIVEN WE ARE UNFORGIVEN https://t.co/au25oEvvCU,0,0,0,78,0.0,1.0,0.0,0.0,0,0.0
3114,2023-04-09 23:47:55+00:00,foxalive555,"@Bouza_Vic @thegameawards I mean there’s definitely a lot wrong with it, it’s fundamentally not a very good movie. Mario games are works of art that pushed the boundaries of the medium. The movie is enjoyable because we already have that attachment to an existing franchise, without that it’s… bad.",0,0,0,504,0.096,0.724,0.179,0.603,0,0.603
3115,2023-04-09 23:47:55+00:00,bittereina,"They made Peach such a girlboss in the movie, W",0,2,0,117,0.0,1.0,0.0,0.0,2,0.0
3116,2023-04-09 23:47:54+00:00,Daniel75848403,@RonFilipkowski 🤡🤡🤡🤡,0,0,0,8578,0.0,1.0,0.0,0.0,0,0.0
3117,2023-04-09 23:47:54+00:00,KyanaSTT365,https://t.co/HjgdG7ViNG,6,9,12,2025,0.0,1.0,0.0,0.0,27,0.0
3118,2023-04-09 23:47:54+00:00,DrewZuko,@nfr_podcast Oh snap completely forgot there were so many. Hype for new music either way,0,3,0,115,0.0,1.0,0.0,0.0,3,0.0
3119,2023-04-09 23:47:54+00:00,revival_gpj,"I’m watching a movie, where this dude sleeps with another man’s wife

And the next minute, I’m expecting him to make an ethical choice on a another issue,

But, of course, he only continues down that path of senseless, immoral behaviour

And why am I surprised?",0,0,0,160,0.078,0.835,0.087,-0.128,0,0.128
3120,2023-04-09 23:47:54+00:00,TimVarnerMusic,Ok Texas.. #hail #hailstorm #storm #KCBD #granizo #tormentadegranizo #tormenta #Texas @KCBD11 https://t.co/da72gWtDrn,0,0,0,156,0.0,0.741,0.259,0.3612,0,0.3612
3121,2023-04-09 23:47:53+00:00,derekk_0,@AsieduMends India movie🤣🤣,0,0,1,1794,0.0,0.632,0.368,0.7506,1,0.7506
3122,2023-04-09 23:47:53+00:00,ratedvillain,apple music trial ended Worst experience of my life,0,0,1,134,0.339,0.661,0.0,-0.6249,1,0.6249
3123,2023-04-09 23:47:52+00:00,tinapayatkopi,why is his music taste so good 🥹,0,0,0,254,0.0,0.652,0.348,0.5777,0,0.5777
3124,2023-04-09 23:47:52+00:00,ShastriMusic,@nojumper Keep glorifying this weirdo shit 🤡,0,0,0,5489,0.449,0.328,0.223,-0.5346,0,0.5346
3125,2023-04-09 23:47:52+00:00,LHolly7,@sakura1125td Your music projects are gonna have to battle to the death to see which few takes over your brain,0,2,1,110,0.265,0.735,0.0,-0.7579,3,0.7579
3126,2023-04-09 23:47:52+00:00,mazesoiree,"@lobxtto @justnetami @_gluedp @pacifhim @tracklist continua tendo, os trechos n foram mandados só nos ovos, tbm foram no instagram, tik tok, e twitter oficiais da melanie. parcerias dela tbm divulgaram, como a apple music, que patrocinou ela e fez ela lançar void antes da hora, o lollapalooza que ela cantou as musicas n lançadas+",0,0,2,116,0.04,0.96,0.0,-0.296,2,0.296
3127,2023-04-09 23:47:51+00:00,JaredFish2,"Josie, who wouldn't want to see Priscilla Presley play softball?? Yes, I'm comparing you to Priscilla Presley!! ❤💙",0,0,0,439,0.039,0.505,0.456,0.9351,0,0.9351
3128,2023-04-09 23:47:51+00:00,autumn_breezy13,"THE MENU (2022)

A delightfully tasty thriller with plenty of comedy and chaos mixed in. Sorry Triangle Of Sadness, this takes the pick for “Best Satirical Movie Of 2022” award for me.

8/10

#2023AutumnWatchLog https://t.co/Bf2hrnCIO0",0,1,1,78,0.168,0.596,0.236,0.4939,2,0.4939
3129,2023-04-09 23:47:51+00:00,jimindayishappy,"WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
WE DEMAND RADIOPLAY FOR JIMIN
@GeffenRecords @bts_bighit @BIGHIT_MUSIC",0,0,0,187,0.332,0.668,0.0,-0.8859,0,0.8859
3130,2023-04-09 23:47:51+00:00,revival_gpj,"I don’t know,

I tend to put too much hope in movie characters—illogically so

There’s this character who got himself into a messy situation, being stupid and all

And he gets a chance to play his cards right at one time, but goes on to ruin everything…",0,1,1,160,0.165,0.741,0.093,-0.7184,2,0.7184
3131,2023-04-09 23:47:51+00:00,Techninja001,"Day 45: designing bouncy hamburger menu

this animation effect is usually used for user interaction and presents a visual cue that the menu is activated

Music: B.there.4.u
Musician: Jeff Kaale https://t.co/sX7JAscgNN",0,0,0,109,0.0,1.0,0.0,0.0,0,0.0
3132,2023-04-09 23:47:50+00:00,fordemdolphins,"The Super Mario Bros. Movie.
Peach is such a girlboss I love her so much and god Bowser is so amazing. The film could've used more Luigi screentime. 
The visuals are so, so good. I'm not super into mario but there were enough references even I understood
9/10 https://t.co/RsDONqR0TQ",0,2,0,893,0.036,0.753,0.211,0.8386,2,0.8386
3133,2023-04-09 23:47:50+00:00,DevsNerdCave,"#NowPlaying(4th #Movie of the day)
#ShazamFuryOfTheGods (2023) on @PrimeVideo

Check us out on @letterboxd:
https://t.co/NDsPnSrUaw

#HappyEaster #Prime #Easter #DC #DCEU #Watch #Movies #SuperHero #Shazam #Shazam2 #SundayFunday #SuperheroSunday #EasterSunday #DCU #MovieNight https://t.co/DfWpGxMGXZ",0,1,0,442,0.0,1.0,0.0,0.0,1,0.0
3134,2023-04-09 23:47:50+00:00,LegalizeitLala,@CannaMandaPanda @Travelgirl808 Brilliant with the music! 🔥🎶,0,2,1,13508,0.178,0.519,0.303,0.4003,3,0.4003
3135,2023-04-09 23:47:50+00:00,brettgallman,"Zack Snyder's BARBIE movie absolutely would feature it, I tell you what.",0,6,1,3934,0.0,1.0,0.0,0.0,7,0.0
3136,2023-04-09 23:47:49+00:00,DavidPoland,"@ScottMendelson Wow. Can't even imagine that's true. On a live action movie, sure. But as an animated voice?

Should have also mentioned Rogen, who also delivers a distinct and very Seth performance.",0,1,0,11081,0.0,0.83,0.17,0.6059,1,0.6059
3137,2023-04-09 23:47:49+00:00,ChrisCrossSauce,i didnt even watch the movie but out of context this is so funny,5,104,1,5761,0.0,0.718,0.282,0.7279,110,0.7279
